
Step	Training Loss
43800	1.643300
43825	2.334500
43850	1.335200
43875	2.231200
43900	1.424200
43925	2.284800
43950	1.345900
43975	2.392600
44000	1.446900
44025	2.322100
44050	1.483300
44075	2.323300
44100	1.361500
44125	2.392100
44150	1.447800
44175	2.393700
44200	1.646200
44225	2.197200
44250	1.416100
44275	2.391200
44300	1.555800
44325	2.389100
44350	1.445200
44375	2.378900
44400	1.388800
44425	2.439100
44450	1.329000
44475	2.264500
44500	1.267000
44525	2.267400
44550	1.399800
44575	2.327500
44600	1.503700
44625	2.368500
44650	1.481800
44675	2.276900
44700	1.259100
44725	2.315100
44750	1.452200
44775	2.311100
44800	1.338900
44825	2.382400
44850	1.385000
44875	2.320600
44900	1.516500
44925	2.320800
44950	1.466000
44975	2.275600
45000	1.345000
45025	2.352500
45050	1.394000
45075	2.363900
45100	1.444100
45125	2.323500
45150	1.527500
45175	2.319600
45200	1.348200
45225	2.342700
45250	1.344300
45275	2.405500
45300	1.529600
45325	2.310000
45350	1.384500
45375	2.265300
45400	1.275900
45425	2.283400
45450	1.346800
45475	2.334600
45500	1.471400
45525	2.328800
45550	1.428700
45575	2.356500
45600	1.432500
45625	2.332700
45650	1.319100
45675	2.386200
45700	1.461800
45725	2.400900
45750	1.436700
45775	2.393300
45800	1.370300
45825	2.391900
45850	1.324100
45875	2.359600
45900	1.475000
45925	2.299500
45950	1.561500
45975	2.384600
46000	1.483000
46025	2.282000
46050	1.300000
46075	2.435300
46100	1.414600
46125	2.308700
46150	1.549000
46175	2.305400
46200	1.237000
46225	2.301700
46250	1.448200
46275	2.420900
46300	1.535300
46325	2.261000
46350	1.360900
46375	2.378800
46400	1.542500
46425	2.255400
46450	1.329300
46475	2.194500
46500	1.352300
46525	2.364000
46550	1.536800
46575	2.293100
46600	1.439100
46625	2.373200
46650	1.448300
46675	2.303300
46700	1.370700
46725	2.398100
46750	1.435200
46775	2.448500
46800	1.557200
46825	2.361200
46850	1.514900
46875	2.241800
46900	1.371500
46925	2.347800
46950	1.584700
46975	2.349400
47000	1.489800
47025	2.229000
47050	1.229200
47075	2.469400
47100	1.488000
47125	2.371800
47150	1.479300
47175	2.332900
47200	1.515000
47225	2.333000
47250	1.458300
47275	2.453600
47300	1.452800
47325	2.284400
47350	1.452100
47375	2.339300
47400	1.518200
47425	2.325900
47450	1.374100
47475	2.301800
47500	1.430000
47525	2.323600
47550	1.330500
47575	2.486400
47600	1.454600
47625	2.375600
47650	1.460300
47675	2.404700
47700	1.611600
47725	2.354300
47750	1.381100
47775	2.198600
47800	1.391100
47825	2.329800
47850	1.315900
47875	2.294000
47900	1.580200
47925	2.442800
47950	1.384800
47975	2.501300
48000	1.667500
48025	2.323300
48050	1.464300
48075	2.340600
48100	1.406700
48125	2.273200
48150	1.522400
48175	2.363100
48200	1.569000
48225	2.389000
48250	1.461600
48275	2.311100
48300	1.315400
48325	2.367000
48350	1.513800
48375	2.338000
48400	1.435200
48425	2.351900
48450	1.464700
48475	2.389400
48500	1.346900
48525	2.423400
48550	1.583600
48575	2.264400
48600	1.456100
48625	2.346800
48650	1.382400
48675	2.348100
48700	1.420800
48725	2.319600
48750	1.383300
48775	2.376300
48800	1.369400
48825	2.388500
48850	1.498300
48875	2.364900
48900	1.288500
48925	2.373700
48950	1.520700
48975	2.268800
49000	1.315200
49025	2.311500
49050	1.376300
49075	2.311700
49100	1.418800
49125	2.339900
49150	1.323800
49175	2.375700
49200	1.467000
49225	2.282000
49250	1.478800
49275	2.381100
49300	1.278800
49325	2.278200
49350	1.311700
49375	2.265800
49400	1.234600
49425	2.324100
49450	1.556600
49475	2.433300
49500	1.560200
49525	2.330900
49550	1.440000
49575	2.328000
49600	1.438200
49625	2.308100
49650	1.485500
49675	2.341100
49700	1.409100
49725	2.364000
49750	1.393700
49775	2.361000
49800	1.409900
49825	2.369900
49850	1.520900
49875	2.250100
49900	1.507800
49925	2.235000
49950	1.356600
49975	2.366300
50000	1.201700
50025	2.262300
50050	1.420200
50075	2.222700
50100	1.441600
50125	2.229900
50150	1.431100
50175	2.295100
50200	1.542900
50225	2.377300
50250	1.458600
50275	2.314600
50300	1.368500
50325	2.286500
50350	1.511000
50375	2.322300
50400	1.477300
50425	2.388400
50450	1.588100
50475	2.383600
50500	1.484300
50525	2.328300
50550	1.416100
50575	2.363300
50600	1.391800
50625	2.293100
50650	1.442900
50675	2.369700
50700	1.486400
50725	2.273500
50750	1.476500
50775	2.282600
50800	1.403600
50825	2.365100
50850	1.383000
50875	2.297900
50900	1.370300
50925	2.293700
50950	1.420800
50975	2.283400
51000	1.386400
51025	2.377500
51050	1.484500
51075	2.289700
51100	1.523700
51125	2.290000
51150	1.533300
51175	2.384800
51200	1.509700
51225	2.265500
51250	1.306400
51275	2.295800
51300	1.487700
51325	2.452800
51350	1.474300
51375	2.337500
51400	1.435300
51425	2.306900
51450	1.371200
51475	2.308700
51500	1.519800
51525	2.345300
51550	1.377900
51575	2.245900
51600	1.285500
51625	2.368300
51650	1.601900
51675	2.225700
51700	1.289300
51725	2.367100
51750	1.240700
51775	2.222500
51800	1.444500
51825	2.405700
51850	1.395400
51875	2.256100
51900	1.398400
51925	2.340400
51950	1.476600
51975	2.357600
52000	1.552000
52025	2.325800
52050	1.551700
52075	2.170800
52100	1.217900
52125	2.361800
52150	1.329800
52175	2.352500
52200	1.376000
52225	2.289700
52250	1.520100
52275	2.275200
52300	1.439900
52325	2.439600
52350	1.483000
52375	2.330200
52400	1.367800
52425	2.300700
52450	1.390100
52475	2.259800
52500	1.414000
52525	2.346500
52550	1.382300
52575	2.222000
52600	1.307300
52625	2.352000
52650	1.518400
52675	2.295700
52700	1.481200
52725	2.383700
52750	1.550600
52775	2.340100
52800	1.372000
52825	2.268600
52850	1.281100
52875	2.421400
52900	1.521300
52925	2.359300
52950	1.429500
52975	2.378200
53000	1.516200
53025	2.313600
53050	1.334100
53075	2.348200
53100	1.594500
53125	2.381800
53150	1.481200
53175	2.278800
53200	1.588000
53225	2.306800
53250	1.348900
53275	2.329700
53300	1.275900
53325	2.279900
53350	1.397200
53375	2.450200
53400	1.421900
53425	2.270900
53450	1.453700
53475	2.274600
53500	1.287200
53525	2.264100
53550	1.389200
53575	2.331200
53600	1.431700
53625	2.343300
53650	1.416400
53675	2.349900
53700	1.405600
53725	2.376400
53750	1.462400
53775	2.366800
53800	1.493700
53825	2.290000
53850	1.372100
53875	2.245500
53900	1.407500
53925	2.247600
53950	1.279900
53975	2.360500
54000	1.357100
54025	2.409400
54050	1.469900
54075	2.318200
54100	1.342700
54125	2.288400
54150	1.537600
54175	2.337400
54200	1.474400
54225	2.249100
54250	1.393500
54275	2.344900
54300	1.408800
54325	2.357300
54350	1.567500
54375	2.312900
54400	1.590800
54425	2.239000
54450	1.296500
54475	2.197700
54500	1.359700
54525	2.352900
54550	1.426000
54575	2.395700
54600	1.445400
54625	2.422900
54650	1.448800
54675	2.284300
54700	1.343900
54725	2.341300
54750	1.469100
54775	2.314700
54800	1.437000
54825	2.341700
54850	1.239900
54875	2.241300
54900	1.511300
54925	2.241200
54950	1.466600
54975	2.346800
55000	1.366400
55025	2.290600
55050	1.331200
55075	2.421400
55100	1.524400
55125	2.346600
55150	1.539200
55175	2.285000
55200	1.343500
55225	2.366100
55250	1.438800
55275	2.339900
55300	1.459800
55325	2.347600
55350	1.301100
55375	2.349200
55400	1.477600
55425	2.232400
55450	1.311900
55475	2.359000
55500	1.276700
55525	2.382500
55550	1.299100
55575	2.293200
55600	1.422600
55625	2.307100
55650	1.454400
55675	2.297300
55700	1.470200
55725	2.193500
55750	1.293600
55775	2.307300
55800	1.289200
55825	2.340200
55850	1.468600
55875	2.273100
55900	1.450300
55925	2.313200
55950	1.424600
55975	2.301100
56000	1.520900
56025	2.297800
56050	1.452800
56075	2.297100
56100	1.452000
56125	2.343100
56150	1.512200
56175	2.341900
56200	1.513000
56225	2.399200
56250	1.492100
56275	2.390600
56300	1.483000
56325	2.296200
56350	1.343300
56375	2.310600
56400	1.367600
56425	2.350700
56450	1.440300
56475	2.373500
56500	1.351800
56525	2.300900
56550	1.341700
56575	2.384800
56600	1.224100
56625	2.277700
56650	1.278600
56675	2.320300
56700	1.476300
56725	2.378700
56750	1.356500
56775	2.322800
56800	1.502400
56825	2.203600
56850	1.347900
56875	2.264100
56900	1.518900
56925	2.389200
56950	1.538400
56975	2.288400
57000	1.364300
57025	2.335500
57050	1.344200
57075	2.334600
57100	1.520800
57125	2.236400
57150	1.480800
57175	2.408300
57200	1.484400
57225	2.353500
57250	1.516400
57275	2.447700
57300	1.516000
57325	2.279700
57350	1.416600
57375	2.335100
57400	1.449000
57425	2.186800
57450	1.394000
57475	2.432000
57500	1.441300
57525	2.317600
57550	1.504500
57575	2.372700
57600	1.349300
57625	2.402000
57650	1.540600
57675	2.387600
57700	1.315200
57725	2.347500
57750	1.386100
57775	2.299000
57800	1.410600
57825	2.278900
57850	1.295200
57875	2.355000
57900	1.391700
57925	2.360600
57950	1.445600
57975	2.231300
58000	1.340300
58025	2.340800
58050	1.381100
58075	2.219200
58100	1.361800
58125	2.279400
58150	1.412800
58175	2.276500
58200	1.405100
58225	2.250700
58250	1.397100
58275	2.365500
58300	1.435100
58325	2.243100
58350	1.398100
58375	2.360200
58400	1.560700
58425	2.278400
58450	1.366500
58475	2.215300
58500	1.396200
58525	2.284300
58550	1.497800
58575	2.374200
58600	1.419300
58625	2.218700
58650	1.308700
58675	2.383600
58700	1.290500
58725	2.232300
58750	1.350700
58775	2.342000
58800	1.262600
58825	2.276600
58850	1.352000
58875	2.325600
58900	1.359300
58925	2.355900
58950	1.458600
58975	2.323600
59000	1.490400
59025	2.460700
59050	1.406700
59075	2.328800
59100	1.554500
59125	2.414700
59150	1.471200
59175	2.215200
59200	1.345100
59225	2.309800
59250	1.509900
59275	2.278600
59300	1.419900
59325	2.256900
59350	1.434900
59375	2.466500
59400	1.544200
59425	2.333300
59450	1.407500
59475	2.337000
59500	1.381700
59525	2.325500
59550	1.503800
59575	2.447300
59600	1.445700
59625	2.348300
59650	1.367900
59675	2.235100
59700	1.313300
59725	2.373300
59750	1.546100
59775	2.399100
59800	1.477200
59825	2.334200
59850	1.433100
59875	2.442300
59900	1.536400
59925	2.326700
59950	1.475200
59975	2.264400
60000	1.390500
60025	2.298400
60050	1.400400
60075	2.258600
60100	1.340900
60125	2.369800
60150	1.590200
60175	2.417400
60200	1.546600
60225	2.365100
60250	1.361200
60275	2.231600
60300	1.310300
60325	2.394800
60350	1.403000
60375	2.443300
60400	1.453400
60425	2.251500
60450	1.335000
60475	2.294200
60500	1.366700
60525	2.348300
60550	1.342300
60575	2.387200
60600	1.471900
60625	2.310400
60650	1.194200
60675	2.245600
60700	1.428300
60725	2.279000
60750	1.408100
60775	2.419900
60800	1.269400
60825	2.354000
60850	1.468300
60875	2.304400
60900	1.471800
60925	2.368100
60950	1.383300
60975	2.343800
61000	1.487600
61025	2.315700
61050	1.377700
61075	2.334400
61100	1.335300
61125	2.406300
61150	1.374500
61175	2.369800
61200	1.470200
61225	2.229200
61250	1.342300
61275	2.205900
61300	1.284900
61325	2.380500
61350	1.460600
61375	2.184300
61400	1.290100
61425	2.248000
61450	1.435800
61475	2.296900
61500	1.552300
61525	2.312700
61550	1.418500
61575	2.308800
61600	1.520300
61625	2.284500
61650	1.396200
61675	2.260600
61700	1.287700
61725	2.217100
61750	1.278200
61775	2.333700
61800	1.464300
61825	2.229300
61850	1.414400
61875	2.318300
61900	1.374900
61925	2.390200
61950	1.470800
61975	2.328400
62000	1.470600
62025	2.297000
62050	1.299000
62075	2.373400
62100	1.523200
62125	2.371300
62150	1.366100
62175	2.357200
62200	1.464000
62225	2.272300
62250	1.369900
62275	2.316600
62300	1.358900
62325	2.227500
62350	1.225200
62375	2.371600
62400	1.354100
62425	2.276500
62450	1.310700
62475	2.344700
62500	1.425800
62525	2.240900
62550	1.413300
62575	2.218300
62600	1.466200
62625	2.189100
62650	1.416900
62675	2.340500
62700	1.503900
62725	2.340900
62750	1.404900
62775	2.269400
62800	1.423400
62825	2.317900
62850	1.388700
62875	2.317800
62900	1.442800
62925	2.308200
62950	1.383900
62975	2.404400
63000	1.509400
63025	2.301100
63050	1.429300
63075	2.285400
63100	1.464400
63125	2.433700
63150	1.391700
63175	2.272500
63200	1.369300
63225	2.343600
63250	1.490500
63275	2.281400
63300	1.358200
63325	2.299000
63350	1.436300
63375	2.336500
63400	1.361200
63425	2.257100
63450	1.299200
63475	2.332800
63500	1.465900
63525	2.373400
63550	1.384000
63575	2.288400
63600	1.332000
63625	2.395600
63650	1.536100
63675	2.217200
63700	1.463200
63725	2.314900
63750	1.474600
63775	2.210000
63800	1.249600
63825	2.288800
63850	1.264700
63875	2.358400
63900	1.545300
63925	2.246800
63950	1.361800
63975	2.202600
64000	1.406300
64025	2.405100
64050	1.512300
64075	2.289800
64100	1.482700
64125	2.322300
64150	1.356700
64175	2.357100
64200	1.528100
64225	2.270000
64250	1.424300
64275	2.338200
64300	1.409900
64325	2.312500
64350	1.305300
64375	2.372400
64400	1.294900
64425	2.449100
64450	1.358900
64475	2.315000
64500	1.309600
64525	2.331800
64550	1.226400
64575	2.331500
64600	1.443100
64625	2.292800
64650	1.515500
64675	2.277400
64700	1.457800
64725	2.318500
64750	1.393100
64775	2.354200
64800	1.300300
64825	2.292400
64850	1.239900
64875	2.384700
64900	1.498200
64925	2.257600
64950	1.453600
64975	2.353600
65000	1.503500
65025	2.399500
65050	1.502100
65075	2.309900
65100	1.439700
65125	2.356000
65150	1.540400
65175	2.400500
65200	1.295100
65225	2.324500
65250	1.328200
65275	2.366300
65300	1.457200
65325	2.316900
65350	1.510800
65375	2.268300
65400	1.494600
65425	2.263600
65450	1.298500
65475	2.303100
65500	1.358000
65525	2.470400
65550	1.422600
65575	2.379000
65600	1.374500
65625	2.221800
65650	1.251800
65675	2.296800
65700	1.604400
65725	2.323700
65750	1.616500
65775	2.375300
65800	1.341700
65825	2.423300
65850	1.467800
65875	2.335300
65900	1.485600
65925	2.295100
65950	1.260000
65975	2.361500
66000	1.427800
66025	2.261800
66050	1.284500
66075	2.354700
66100	1.356600
66125	2.290100
66150	1.544900
66175	2.368400
66200	1.432200
66225	2.337000
66250	1.537300
66275	2.352500
66300	1.418200
66325	2.311700
66350	1.480000
66375	2.267100
66400	1.464000
66425	2.374500
66450	1.302200
66475	2.379500
66500	1.293700
66525	2.468000
66550	1.615900
66575	2.265000
66600	1.372900
66625	2.261800
66650	1.372000
66675	2.232000
66700	1.323200
66725	2.308900
66750	1.537100
66775	2.325000
66800	1.340400
66825	2.257200
66850	1.530600
66875	2.321500
66900	1.415700
66925	2.219700
66950	1.424400
66975	2.313900
67000	1.348300
67025	2.293700
67050	1.468100
67075	2.335400
67100	1.417500
67125	2.267800
67150	1.529400
67175	2.253400
67200	1.297500
67225	2.332100
67250	1.391800
67275	2.308200
67300	1.549600
67325	2.298600
67350	1.332100
67375	2.394500
67400	1.392100
67425	2.321100
67450	1.507100
67475	2.222100
67500	1.307100
67525	2.296600
67550	1.517300
67575	2.280400
67600	1.458900
67625	2.244200
67650	1.355500
67675	2.360100
67700	1.440700
67725	2.381200
67750	1.348500
67775	2.254700
67800	1.312900
67825	2.444100
67850	1.466100
67875	2.403400
67900	1.508100
67925	2.253800
67950	1.562900
67975	2.283200
68000	1.417400
68025	2.235600
68050	1.371100
68075	2.225100
68100	1.518700
68125	2.323200
68150	1.399700
68175	2.239900
68200	1.424600
68225	2.272200
68250	1.302000
68275	2.414100
68300	1.519300
68325	2.256800
68350	1.392600
68375	2.220700
68400	1.275300
68425	2.326700
68450	1.330300
68475	2.427000
68500	1.505200
68525	2.440600
68550	1.396500
68575	2.297200
68600	1.449400
68625	2.316600
68650	1.547800
68675	2.296300
68700	1.548400
68725	2.333100
68750	1.495900
68775	2.365400
68800	1.475900
68825	2.278500
68850	1.436900
68875	2.277200
68900	1.282700
68925	2.273800
68950	1.351700
68975	2.431900
69000	1.497200
69025	2.292600
69050	1.461800
69075	2.290100
69100	1.391000
69125	2.230000
69150	1.418300
69175	2.305600
69200	1.480000
69225	2.406900
69250	1.445800
69275	2.255700
69300	1.418700
69325	2.464200
69350	1.469500
69375	2.331600
69400	1.479900
69425	2.186600
69450	1.438700
69475	2.348200
69500	1.495500
69525	2.303800
69550	1.316500
69575	2.278000
69600	1.451600
69625	2.308700
69650	1.336200
69675	2.332600
69700	1.645000
69725	2.336700
69750	1.448900
69775	2.416200
69800	1.513200
69825	2.356800
69850	1.415800
69875	2.319900
69900	1.335000
69925	2.359600
69950	1.538100
69975	2.341200
70000	1.446500
70025	2.188200
70050	1.307400
70075	2.340500
70100	1.364700
70125	2.325700
70150	1.424700
70175	2.342400
70200	1.454200
70225	2.286400
70250	1.329500
70275	2.470500
70300	1.292600
70325	2.430400
70350	1.487000
70375	2.294200
70400	1.386500
70425	2.266900
70450	1.426900
70475	2.156900
70500	1.260800
70525	2.260300
70550	1.367500
70575	2.371400
70600	1.535100
70625	2.291700
70650	1.572700
70675	2.372000
70700	1.488800
70725	2.333300
70750	1.359000
70775	2.221400
70800	1.259000
70825	2.266600
70850	1.485900
70875	2.248100
70900	1.328300
70925	2.339700
70950	1.295400
70975	2.225300
71000	1.394100
71025	2.407600
71050	1.532600
71075	2.328300
71100	1.430400
71125	2.362000
71150	1.532300
71175	2.358500
71200	1.506500
71225	2.404600
71250	1.424700
71275	2.218500
71300	1.463600
71325	2.287600
71350	1.496700
71375	2.323800
71400	1.409000
71425	2.382700
71450	1.441200
71475	2.358500
71500	1.381800
71525	2.360400
71550	1.527900
71575	2.260100
71600	1.573300
71625	2.365500
71650	1.337600
71675	2.294500
71700	1.480700
71725	2.334400
71750	1.414300
71775	2.284900
71800	1.387500
71825	2.379500
71850	1.411600
71875	2.363000
71900	1.409800
71925	2.252400
71950	1.268600
71975	2.271500
72000	1.415000
72025	2.256900
72050	1.412600
72075	2.226100
72100	1.285800
72125	2.304200
72150	1.332300
72175	2.331100
72200	1.475000
72225	2.247800
72250	1.387800
72275	2.414300
72300	1.352800
72325	2.250800
72350	1.242800
72375	2.324600
72400	1.421100
72425	2.207400
72450	1.298300
72475	2.372900
72500	1.434100
72525	2.338700
72550	1.473100
72575	2.387500
72600	1.554300
72625	2.157600
72650	1.367000
72675	2.353300
72700	1.311400
72725	2.370800
72750	1.455100
72775	2.343400
72800	1.298500
72825	2.431300
72850	1.428800
72875	2.358200
72900	1.422000
72925	2.339100
72950	1.499600
72975	2.284700
73000	1.360600
73025	2.337200
73050	1.468000
73075	2.225300
73100	1.352500
73125	2.286000
73150	1.491700
73175	2.400700
73200	1.450500
73225	2.293500
73250	1.363300
73275	2.299000
73300	1.378200
73325	2.421300
73350	1.520100
73375	2.223800
73400	1.395700
73425	2.329500
73450	1.505800
73475	2.263800
73500	1.378600
73525	2.298100
73550	1.321400
73575	2.253900
73600	1.387600
73625	2.301000
73650	1.337000
73675	2.435100
73700	1.386500
73725	2.338500
73750	1.470300
73775	2.434600
73800	1.493200
73825	2.374700
73850	1.352900
73875	2.325300
73900	1.238400
73925	2.231500
73950	1.379100
73975	2.333900
74000	1.410000
74025	2.331000
74050	1.325200
74075	2.299300
74100	1.367200
74125	2.307100
74150	1.305400
74175	2.253900
74200	1.443800
74225	2.277700
74250	1.433800
74275	2.336800
74300	1.493000
74325	2.285900
74350	1.376000
74375	2.243600
74400	1.401000
74425	2.403900
74450	1.495700
74475	2.228000
74500	1.402000
74525	2.244100
74550	1.363600
74575	2.308400
74600	1.401600
74625	2.236400
74650	1.343700
74675	2.289600
74700	1.436200
74725	2.302100
74750	1.378200
74775	2.318700
74800	1.485900
74825	2.254100
74850	1.329600
74875	2.428800
74900	1.513100
74925	2.347500
74950	1.339500
74975	2.396100
75000	1.437900
75025	2.293200
75050	1.396100
75075	2.242100
75100	1.406500
75125	2.290100
75150	1.424800
75175	2.275800
75200	1.638500
75225	2.272900
75250	1.411000
75275	2.215600
75300	1.361600
75325	2.215700
75350	1.543500
75375	2.239400
75400	1.308500
75425	2.328500
75450	1.353600
75475	2.364200
75500	1.571000
75525	2.215100
75550	1.404600
75575	2.205900
75600	1.400700
75625	2.325600
75650	1.419000
75675	2.304700
75700	1.468400
75725	2.295800
75750	1.319800
75775	2.318600
75800	1.367500
75825	2.394700
75850	1.486800
75875	2.403000
75900	1.485700
75925	2.422100
75950	1.373000
75975	2.277200
76000	1.294200
76025	2.418300
76050	1.455500
76075	2.349300
76100	1.370100
76125	2.280200
76150	1.349400
76175	2.347900
76200	1.389200
76225	2.337200
76250	1.514600
76275	2.367600
76300	1.388300
76325	2.322100
76350	1.393100
76375	2.267700
76400	1.475100
76425	2.344400
76450	1.479300
76475	2.363800
76500	1.518000
76525	2.369700
76550	1.441900
76575	2.159900
76600	1.245400
76625	2.364900
76650	1.508700
76675	2.242700
76700	1.349800
76725	2.340000
76750	1.505400
76775	2.357900
76800	1.401300
76825	2.359000
76850	1.433000
76875	2.315700
76900	1.398700
76925	2.270800
76950	1.356300
76975	2.299200
77000	1.363100
77025	2.269200
77050	1.294600
77075	2.312000
77100	1.566500
77125	2.289600
77150	1.409300
77175	2.282000
77200	1.425800
77225	2.350100
77250	1.474100
77275	2.233500
77300	1.248800
77325	2.317000
77350	1.507100
77375	2.281400
77400	1.446400
77425	2.261300
77450	1.419500
77475	2.432400
77500	1.503500
77525	2.310800
77550	1.521300
77575	2.308600
77600	1.412100
77625	2.284300
77650	1.093800
77675	2.247700
77700	1.252900
77725	2.341800
77750	1.399200
77775	2.327600
77800	1.452800
77825	2.355000
77850	1.342400
77875	2.336400
77900	1.378700
77925	2.296100
77950	1.475000
77975	2.265400
78000	1.264200
78025	2.284500
78050	1.434600
78075	2.251700
78100	1.421100
78125	2.386300
78150	1.483900
78175	2.234900
78200	1.306100
78225	2.340300
78250	1.488800
78275	2.227100
78300	1.432400
78325	2.263500
78350	1.405900
78375	2.273300
78400	1.424600
78425	2.258600
78450	1.394400
78475	2.151100
78500	1.321400
78525	2.219900
78550	1.214300
78575	2.392300
78600	1.361400
78625	2.306100
78650	1.456100
78675	2.364100
78700	1.477600
78725	2.395500
78750	1.481800
78775	2.270800
78800	1.448900
78825	2.366700
78850	1.351600
78875	2.274900
78900	1.445000
78925	2.265100
78950	1.417200
78975	2.282200
79000	1.299000
79025	2.370600
79050	1.434300
79075	2.295700
79100	1.480100
79125	2.243800
79150	1.276600
79175	2.345400
79200	1.492400
79225	2.301600
79250	1.392500
79275	2.369500
79300	1.410500
79325	2.329100
79350	1.397900
79375	2.292200
79400	1.287000
79425	2.288900
79450	1.447700
79475	2.285500
79500	1.368800
79525	2.269400
79550	1.361200
79575	2.403400
79600	1.557200
79625	2.213200
79650	1.260700
79675	2.280800
79700	1.392800
79725	2.287400
79750	1.421000
79775	2.369500
79800	1.439400
79825	2.281400
79850	1.362700
79875	2.216300
79900	1.388700
79925	2.385300
79950	1.441000
79975	2.355900
80000	1.401100
80025	2.277600
80050	1.394200
80075	2.353500
80100	1.394800
80125	2.360700
80150	1.368500
80175	2.236700
