Step	Training Loss
43750	1.205900
43775	1.553900
43800	1.293300
43825	1.608300
43850	1.359400
43875	1.644400
43900	1.204100
43925	1.608500
43950	1.254200
43975	1.620100
44000	1.206600
44025	1.596200
44050	1.195500
44075	1.616800
44100	1.343200
44125	1.629200
44150	1.269200
44175	1.602400
44200	1.257900
44225	1.584900
44250	1.290500
44275	1.643900
44300	1.226700
44325	1.620800
44350	1.218600
44375	1.594500
44400	1.302100
44425	1.555900
44450	1.221900
44475	1.582600
44500	1.295900
44525	1.551900
44550	1.246500
44575	1.607200
44600	1.295300
44625	1.610800
44650	1.228700
44675	1.570300
44700	1.258400
44725	1.580700
44750	1.239300
44775	1.605400
44800	1.280200
44825	1.574400
44850	1.295500
44875	1.587100
44900	1.285100
44925	1.626400
44950	1.342200
44975	1.535100
45000	1.203200
45025	1.599300
45050	1.327100
45075	1.611500
45100	1.231600
45125	1.626500
45150	1.267400
45175	1.634600
45200	1.236100
45225	1.637000
45250	1.313900
45275	1.562600
45300	1.290300
45325	1.568400
45350	1.210600
45375	1.561700
45400	1.324900
45425	1.613200
45450	1.253500
45475	1.554400
45500	1.245500
45525	1.622300
45550	1.289300
45575	1.591600
45600	1.188800
45625	1.635300
45650	1.258400
45675	1.661800
45700	1.268100
45725	1.589100
45750	1.271100
45775	1.583800
45800	1.312600
45825	1.625800
45850	1.306200
45875	1.646600
45900	1.283600
45925	1.578600
45950	1.209100
45975	1.632500
46000	1.299000
46025	1.560400
46050	1.267800
46075	1.601600
46100	1.263300
46125	1.604200
46150	1.319500
46175	1.652700
46200	1.251300
46225	1.672700
46250	1.294500
46275	1.596800
46300	1.306300
46325	1.593000
46350	1.281000
46375	1.611000
46400	1.253000
46425	1.581700
46450	1.282700
46475	1.634900
46500	1.346200
46525	1.637300
46550	1.246800
46575	1.587700
46600	1.261600
46625	1.627600
46650	1.326900
46675	1.553900
46700	1.231200
46725	1.611200
46750	1.209000
46775	1.602100
46800	1.325900
46825	1.613800
46850	1.209900
46875	1.634100
46900	1.300900
46925	1.570200
46950	1.246200
46975	1.577500
47000	1.258500
47025	1.598700
47050	1.251300
47075	1.607000
47100	1.340500
47125	1.633000
47150	1.260300
47175	1.543700
47200	1.172700
47225	1.570700
47250	1.294500
47275	1.609900
47300	1.198200
47325	1.596200
47350	1.289500
47375	1.633200
47400	1.208600
47425	1.657000
47450	1.345400
47475	1.634100
47500	1.244700
47525	1.604800
47550	1.308100
47575	1.608800
47600	1.242000
47625	1.603600
47650	1.232700
47675	1.619600
47700	1.323100
47725	1.601900
47750	1.357400
47775	1.571600
47800	1.233100
47825	1.610100
47850	1.253900
47875	1.614300
47900	1.272500
47925	1.626500
47950	1.202900
47975	1.571700
48000	1.229700
48025	1.568300
48050	1.253300
48075	1.598200
48100	1.198300
48125	1.603300
48150	1.296900
48175	1.615200
48200	1.205600
48225	1.612000
48250	1.188000
48275	1.593200
48300	1.237800
48325	1.582600
48350	1.287500
48375	1.656300
48400	1.303400
48425	1.587800
48450	1.200700
48475	1.580300
48500	1.256100
48525	1.617300
48550	1.183300
48575	1.614400
48600	1.254900
48625	1.588400
48650	1.316700
48675	1.607600
48700	1.250400
48725	1.570000
48750	1.286600
48775	1.664700
48800	1.275300
48825	1.636200
48850	1.234900
48875	1.595000
48900	1.285200
48925	1.547300
48950	1.275400
48975	1.609900
49000	1.267600
49025	1.599600
49050	1.270000
49075	1.582400
49100	1.176300
49125	1.624900
49150	1.260200
49175	1.649400
49200	1.326500
49225	1.588300
49250	1.182800
49275	1.569800
49300	1.229700
49325	1.569500
49350	1.260400
49375	1.647500
49400	1.222800
49425	1.588400
49450	1.243800
49475	1.597100
49500	1.246600
49525	1.614500
49550	1.304400
49575	1.585000
49600	1.220100
49625	1.606700
49650	1.320000
49675	1.571600
49700	1.260600
49725	1.559900
49750	1.233800
49775	1.582800
49800	1.235900
49825	1.579800
49850	1.243100
49875	1.574100
49900	1.239500
49925	1.628300
49950	1.285200
49975	1.578000
50000	1.250100
50025	1.611400
50050	1.255400
50075	1.575800
50100	1.283100
50125	1.603100
50150	1.363100
50175	1.557900
50200	1.281200
50225	1.582000
50250	1.293300
50275	1.613300
50300	1.208800
50325	1.642700
50350	1.286900
50375	1.512200
50400	1.214700
50425	1.620300
50450	1.282600
50475	1.567900
50500	1.236000
50525	1.614100
50550	1.263000
50575	1.658000
50600	1.316000
50625	1.601100
50650	1.238600
50675	1.662000
50700	1.292900
50725	1.607500
50750	1.277200
50775	1.611100
50800	1.247100
50825	1.640800
50850	1.269300
50875	1.606000
50900	1.272800
50925	1.589100
50950	1.286100
50975	1.573600
51000	1.290900
51025	1.587600
51050	1.217200
51075	1.608900
51100	1.318100
51125	1.577800
51150	1.276300
51175	1.602900
51200	1.225600
51225	1.553200
51250	1.266600
51275	1.594500
51300	1.210300
51325	1.583900
51350	1.276500
51375	1.572100
51400	1.294600
51425	1.604800
51450	1.259200
51475	1.569500
51500	1.274600
51525	1.598600
51550	1.206000
51575	1.575400
51600	1.273300
51625	1.580600
51650	1.258000
51675	1.604300
51700	1.321000
51725	1.603000
51750	1.216800
51775	1.586400
51800	1.113700
51825	1.626600
51850	1.253600
51875	1.606900
51900	1.262100
51925	1.615800
51950	1.238100
51975	1.580200
52000	1.241300
52025	1.575700
52050	1.303800
52075	1.620600
52100	1.262700
52125	1.555500
52150	1.250800
52175	1.563200
52200	1.284600
52225	1.565700
52250	1.218400
52275	1.579000
52300	1.243600
52325	1.567700
52350	1.210200
52375	1.592800
52400	1.216100
52425	1.606400
52450	1.254200
52475	1.628100
52500	1.308700
52525	1.612200
52550	1.290600
52575	1.605300
52600	1.205400
52625	1.623200
52650	1.282900
52675	1.612200
52700	1.242100
52725	1.563600
52750	1.281200
52775	1.600000
52800	1.272400
52825	1.615800
52850	1.282200
52875	1.633800
52900	1.264900
52925	1.632500
52950	1.241800
52975	1.589200
53000	1.257800
53025	1.572800
53050	1.239500
53075	1.587800
53100	1.230600
53125	1.560300
53150	1.290600
53175	1.627100
53200	1.276900
53225	1.570500
53250	1.281800
53275	1.595000
53300	1.293400
53325	1.597000
53350	1.289600
53375	1.599200
53400	1.266000
53425	1.602900
53450	1.193600
